Datetime,AG_MW, REGION
24-02-2022 02:00,4592,All Island
24-02-2022 02:15,4657,All Island
24-02-2022 02:30,4608,All Island
24-02-2022 02:45,4495,All Island
24-02-2022 03:00,4533,All Island
24-02-2022 03:15,4564,All Island
24-02-2022 03:30,4457,All Island
24-02-2022 03:45,4370,All Island
24-02-2022 04:00,4395,All Island
24-02-2022 04:15,4470,All Island
24-02-2022 04:30,4558,All Island
24-02-2022 04:45,4605,All Island
24-02-2022 05:00,4539,All Island
24-02-2022 05:15,4567,All Island
24-02-2022 05:30,4625,All Island
24-02-2022 05:45,4772,All Island
24-02-2022 06:00,4750,All Island
24-02-2022 06:15,4851,All Island
24-02-2022 06:30,4923,All Island
24-02-2022 06:45,5129,All Island
24-02-2022 07:00,5135,All Island
24-02-2022 07:15,5219,All Island
24-02-2022 07:30,5380,All Island
24-02-2022 07:45,5563,All Island
24-02-2022 08:00,5487,All Island
24-02-2022 08:15,5409,All Island
24-02-2022 08:30,5536,All Island
24-02-2022 08:45,5738,All Island
24-02-2022 09:00,5763,All Island
24-02-2022 09:15,5807,All Island
24-02-2022 09:30,5791,All Island
24-02-2022 09:45,5814,All Island
24-02-2022 10:00,5773,All Island
24-02-2022 10:15,5670,All Island
24-02-2022 10:30,5602,All Island
24-02-2022 10:45,5657,All Island
24-02-2022 11:00,5723,All Island
24-02-2022 11:15,5647,All Island
24-02-2022 11:30,5644,All Island
24-02-2022 11:45,5651,All Island
24-02-2022 12:00,5696,All Island
24-02-2022 12:15,5689,All Island
24-02-2022 12:30,5715,All Island
24-02-2022 12:45,5734,All Island
24-02-2022 13:00,5756,All Island
24-02-2022 13:15,5823,All Island
24-02-2022 13:30,5762,All Island
24-02-2022 13:45,5739,All Island
24-02-2022 14:00,5704,All Island
24-02-2022 14:15,5692,All Island
24-02-2022 14:30,5682,All Island
24-02-2022 14:45,5690,All Island
24-02-2022 15:00,5600,All Island
24-02-2022 15:15,5769,All Island
24-02-2022 15:30,5829,All Island
24-02-2022 15:45,5869,All Island
24-02-2022 16:00,5899,All Island
24-02-2022 16:15,6014,All Island
24-02-2022 16:30,6157,All Island
24-02-2022 16:45,6292,All Island
24-02-2022 17:00,6444,All Island
24-02-2022 17:15,6452,All Island
24-02-2022 17:30,6636,All Island
24-02-2022 17:45,6733,All Island
24-02-2022 18:00,6716,All Island
24-02-2022 18:15,6704,All Island
24-02-2022 18:30,6648,All Island
24-02-2022 18:45,6678,All Island
24-02-2022 19:00,6662,All Island
24-02-2022 19:15,6668,All Island
24-02-2022 19:30,6595,All Island
24-02-2022 19:45,6483,All Island
24-02-2022 20:00,6421,All Island
24-02-2022 20:15,6346,All Island
24-02-2022 20:30,6280,All Island
24-02-2022 20:45,6226,All Island
24-02-2022 21:00,6105,All Island
24-02-2022 21:15,5953,All Island
24-02-2022 21:30,5834,All Island
24-02-2022 21:45,5756,All Island
24-02-2022 22:00,5635,All Island
24-02-2022 22:15,5428,All Island
24-02-2022 22:30,5268,All Island
24-02-2022 22:45,5105,All Island
24-02-2022 23:00,5037,All Island
24-02-2022 23:15,5004,All Island
24-02-2022 23:30,4780,All Island
24-02-2022 23:45,4601,All Island
25-02-2022 00:00,4472,All Island
25-02-2022 00:15,4495,All Island
25-02-2022 00:30,4526,All Island
25-02-2022 00:45,4608,All Island
25-02-2022 01:00,4522,All Island
25-02-2022 01:15,4432,All Island
25-02-2022 01:30,4233,All Island
25-02-2022 01:45,4112,All Island
25-02-2022 02:00,4068,All Island
25-02-2022 02:15,3977,All Island
25-02-2022 02:30,3878,All Island
25-02-2022 02:45,3767,All Island
25-02-2022 03:00,3663,All Island
25-02-2022 03:15,3587,All Island
25-02-2022 03:30,3412,All Island
25-02-2022 03:45,3348,All Island
25-02-2022 04:00,3368,All Island
25-02-2022 04:15,3449,All Island
25-02-2022 04:30,3357,All Island
25-02-2022 04:45,3332,All Island
25-02-2022 05:00,3495,All Island
25-02-2022 05:15,3672,All Island
25-02-2022 05:30,3719,All Island
25-02-2022 05:45,3742,All Island
25-02-2022 06:00,3783,All Island
25-02-2022 06:15,3808,All Island
25-02-2022 06:30,3890,All Island
25-02-2022 06:45,4028,All Island
25-02-2022 07:00,4042,All Island
25-02-2022 07:15,4134,All Island
25-02-2022 07:30,4312,All Island
25-02-2022 07:45,4559,All Island
25-02-2022 08:00,4598,All Island
25-02-2022 08:15,4642,All Island
25-02-2022 08:30,4774,All Island
25-02-2022 08:45,4951,All Island
25-02-2022 09:00,4908,All Island
25-02-2022 09:15,4868,All Island
25-02-2022 09:30,4867,All Island
25-02-2022 09:45,4846,All Island
25-02-2022 10:00,4907,All Island
25-02-2022 10:15,4963,All Island
25-02-2022 10:30,4928,All Island
25-02-2022 10:45,4942,All Island
25-02-2022 11:00,5093,All Island
25-02-2022 11:15,4943,All Island
25-02-2022 11:30,4970,All Island
25-02-2022 11:45,5035,All Island
25-02-2022 12:00,5124,All Island
25-02-2022 12:15,5209,All Island
25-02-2022 12:30,5170,All Island
25-02-2022 12:45,5240,All Island
25-02-2022 13:00,5364,All Island
25-02-2022 13:15,5445,All Island
25-02-2022 13:30,5363,All Island
25-02-2022 13:45,5385,All Island
25-02-2022 14:00,5373,All Island
25-02-2022 14:15,5473,All Island
25-02-2022 14:30,5565,All Island
25-02-2022 14:45,5640,All Island
25-02-2022 15:00,5706,All Island
25-02-2022 15:15,5803,All Island
25-02-2022 15:30,5830,All Island
25-02-2022 15:45,5807,All Island
25-02-2022 16:00,5743,All Island
25-02-2022 16:15,5802,All Island
25-02-2022 16:30,5985,All Island
25-02-2022 16:45,6209,All Island
25-02-2022 17:00,6334,All Island
25-02-2022 17:15,6387,All Island
25-02-2022 17:30,6615,All Island
25-02-2022 17:45,6672,All Island
25-02-2022 18:00,6731,All Island
25-02-2022 18:15,6796,All Island
25-02-2022 18:30,6834,All Island
25-02-2022 18:45,6815,All Island
25-02-2022 19:00,6759,All Island
25-02-2022 19:15,6674,All Island
25-02-2022 19:30,6596,All Island
25-02-2022 19:45,6531,All Island
25-02-2022 20:00,6373,All Island
25-02-2022 20:15,6302,All Island
25-02-2022 20:30,6216,All Island
25-02-2022 20:45,6153,All Island
25-02-2022 21:00,6053,All Island
25-02-2022 21:15,5935,All Island
25-02-2022 21:30,5795,All Island
25-02-2022 21:45,5699,All Island
25-02-2022 22:00,5598,All Island
25-02-2022 22:15,5495,All Island
25-02-2022 22:30,5435,All Island
25-02-2022 22:45,5358,All Island
25-02-2022 23:00,5310,All Island
25-02-2022 23:15,5310,All Island
25-02-2022 23:30,5305,All Island
25-02-2022 23:45,5304,All Island
26-02-2022 00:00,5280,All Island
26-02-2022 00:15,5215,All Island
26-02-2022 00:30,5138,All Island
26-02-2022 00:45,5057,All Island
26-02-2022 01:00,4977,All Island
26-02-2022 01:15,4943,All Island
26-02-2022 01:30,4878,All Island
26-02-2022 01:45,4795,All Island
26-02-2022 02:00,4762,All Island
26-02-2022 02:15,4717,All Island
26-02-2022 02:30,4667,All Island
26-02-2022 02:45,4622,All Island
26-02-2022 03:00,4569,All Island
26-02-2022 03:15,4558,All Island
26-02-2022 03:30,4545,All Island
26-02-2022 03:45,4524,All Island
26-02-2022 04:00,4519,All Island
26-02-2022 04:15,4527,All Island
26-02-2022 04:30,4502,All Island
26-02-2022 04:45,4503,All Island
26-02-2022 05:00,4510,All Island
26-02-2022 05:15,4539,All Island
26-02-2022 05:30,4549,All Island
26-02-2022 05:45,4572,All Island
26-02-2022 06:00,4613,All Island
26-02-2022 06:15,4729,All Island
26-02-2022 06:30,4766,All Island
26-02-2022 06:45,4821,All Island
26-02-2022 07:00,4921,All Island
26-02-2022 07:15,4804,All Island
26-02-2022 07:30,4844,All Island
26-02-2022 07:45,4941,All Island
26-02-2022 08:00,5017,All Island
26-02-2022 08:15,5141,All Island
26-02-2022 08:30,5247,All Island
26-02-2022 08:45,5343,All Island
26-02-2022 09:00,5448,All Island
26-02-2022 09:15,5487,All Island
26-02-2022 09:30,5518,All Island
26-02-2022 09:45,5564,All Island
26-02-2022 10:00,5542,All Island
26-02-2022 10:15,5492,All Island
26-02-2022 10:30,5439,All Island
26-02-2022 10:45,5386,All Island
26-02-2022 11:00,5498,All Island
26-02-2022 11:15,5578,All Island
26-02-2022 11:30,5581,All Island
26-02-2022 11:45,5573,All Island
26-02-2022 12:00,5613,All Island
26-02-2022 12:15,5667,All Island
26-02-2022 12:30,5601,All Island
26-02-2022 12:45,5552,All Island
26-02-2022 13:00,5608,All Island
26-02-2022 13:15,5634,All Island
26-02-2022 13:30,5482,All Island
26-02-2022 13:45,5518,All Island
26-02-2022 14:00,5557,All Island
26-02-2022 14:15,5648,All Island
26-02-2022 14:30,5737,All Island
26-02-2022 14:45,5737,All Island
26-02-2022 15:00,5724,All Island
26-02-2022 15:15,5760,All Island
26-02-2022 15:30,5726,All Island
26-02-2022 15:45,5721,All Island
26-02-2022 16:00,5677,All Island
26-02-2022 16:15,5632,All Island
26-02-2022 16:30,5758,All Island
26-02-2022 16:45,5906,All Island
26-02-2022 17:00,5895,All Island
26-02-2022 17:15,5917,All Island
26-02-2022 17:30,6034,All Island
26-02-2022 17:45,6168,All Island
26-02-2022 18:00,6136,All Island
26-02-2022 18:15,6105,All Island
26-02-2022 18:30,6008,All Island
26-02-2022 18:45,5993,All Island
26-02-2022 19:00,6096,All Island
26-02-2022 19:15,6171,All Island
26-02-2022 19:30,6074,All Island
26-02-2022 19:45,5905,All Island
26-02-2022 20:00,5888,All Island
26-02-2022 20:15,5841,All Island
26-02-2022 20:30,5749,All Island
26-02-2022 20:45,5685,All Island
26-02-2022 21:00,5597,All Island
26-02-2022 21:15,5489,All Island
26-02-2022 21:30,5408,All Island
26-02-2022 21:45,5332,All Island
26-02-2022 22:00,5256,All Island
26-02-2022 22:15,5166,All Island
26-02-2022 22:30,5098,All Island
26-02-2022 22:45,5012,All Island
26-02-2022 23:00,5000,All Island
26-02-2022 23:15,5170,All Island
26-02-2022 23:30,5022,All Island
26-02-2022 23:45,4917,All Island
27-02-2022 00:00,4708,All Island
27-02-2022 00:15,4703,All Island
27-02-2022 00:30,4662,All Island
27-02-2022 00:45,4478,All Island
27-02-2022 01:00,4255,All Island
27-02-2022 01:15,4069,All Island
27-02-2022 01:30,3839,All Island
27-02-2022 01:45,3667,All Island
27-02-2022 02:00,3599,All Island
27-02-2022 02:15,3524,All Island
27-02-2022 02:30,3390,All Island
27-02-2022 02:45,3203,All Island
27-02-2022 03:00,3307,All Island
27-02-2022 03:15,3384,All Island
27-02-2022 03:30,3220,All Island
27-02-2022 03:45,3042,All Island
27-02-2022 04:00,3021,All Island
27-02-2022 04:15,3074,All Island
27-02-2022 04:30,3057,All Island
27-02-2022 04:45,3000,All Island
27-02-2022 05:00,2916,All Island
27-02-2022 05:15,2861,All Island
27-02-2022 05:30,2770,All Island
27-02-2022 05:45,2717,All Island
27-02-2022 06:00,2619,All Island
27-02-2022 06:15,2584,All Island
27-02-2022 06:30,2654,All Island
27-02-2022 06:45,2684,All Island
27-02-2022 07:00,2632,All Island
27-02-2022 07:15,2607,All Island
27-02-2022 07:30,2649,All Island
27-02-2022 07:45,2709,All Island
27-02-2022 08:00,2775,All Island
27-02-2022 08:15,2827,All Island
27-02-2022 08:30,2908,All Island
27-02-2022 08:45,3003,All Island
27-02-2022 09:00,3098,All Island
27-02-2022 09:15,3205,All Island
27-02-2022 09:30,3297,All Island
27-02-2022 09:45,3360,All Island
27-02-2022 10:00,3447,All Island
27-02-2022 10:15,3511,All Island
27-02-2022 10:30,3561,All Island
27-02-2022 10:45,3600,All Island
27-02-2022 11:00,3633,All Island
27-02-2022 11:15,3843,All Island
27-02-2022 11:30,4021,All Island
27-02-2022 11:45,4220,All Island
27-02-2022 12:00,4396,All Island
27-02-2022 12:15,4600,All Island
27-02-2022 12:30,4791,All Island
27-02-2022 12:45,4829,All Island
27-02-2022 13:00,4977,All Island
27-02-2022 13:15,5117,All Island
27-02-2022 13:30,5091,All Island
27-02-2022 13:45,5012,All Island
27-02-2022 14:00,5050,All Island
27-02-2022 14:15,5199,All Island
27-02-2022 14:30,5268,All Island
27-02-2022 14:45,5267,All Island
27-02-2022 15:00,5384,All Island
27-02-2022 15:15,5518,All Island
27-02-2022 15:30,5469,All Island
27-02-2022 15:45,5383,All Island
27-02-2022 16:00,5292,All Island
27-02-2022 16:15,5244,All Island
27-02-2022 16:30,5440,All Island
27-02-2022 16:45,5671,All Island
27-02-2022 17:00,5718,All Island
27-02-2022 17:15,5726,All Island
27-02-2022 17:30,5909,All Island
27-02-2022 17:45,6015,All Island
27-02-2022 18:00,6015,All Island
27-02-2022 18:15,5991,All Island
27-02-2022 18:30,6022,All Island
27-02-2022 18:45,5927,All Island
27-02-2022 19:00,5923,All Island
27-02-2022 19:15,5861,All Island
27-02-2022 19:30,5723,All Island
27-02-2022 19:45,5718,All Island
27-02-2022 20:00,5790,All Island
27-02-2022 20:15,5819,All Island
27-02-2022 20:30,5762,All Island
27-02-2022 20:45,5632,All Island
27-02-2022 21:00,5613,All Island
27-02-2022 21:15,5542,All Island
27-02-2022 21:30,5465,All Island
27-02-2022 21:45,5344,All Island
27-02-2022 22:00,5251,All Island
27-02-2022 22:15,5135,All Island
27-02-2022 22:30,5046,All Island
27-02-2022 22:45,4943,All Island
27-02-2022 23:00,4941,All Island
27-02-2022 23:15,4780,All Island
27-02-2022 23:30,4589,All Island
27-02-2022 23:45,4435,All Island
28-02-2022 00:00,4291,All Island
28-02-2022 00:15,4272,All Island
28-02-2022 00:30,4206,All Island
28-02-2022 00:45,4173,All Island
28-02-2022 01:00,4230,All Island
28-02-2022 01:15,4261,All Island
28-02-2022 01:30,4072,All Island
28-02-2022 01:45,3875,All Island
28-02-2022 02:00,3843,All Island
28-02-2022 02:15,3875,All Island
28-02-2022 02:30,3779,All Island
28-02-2022 02:45,3683,All Island
28-02-2022 03:00,3660,All Island
28-02-2022 03:15,3630,All Island
28-02-2022 03:30,3545,All Island
28-02-2022 03:45,3457,All Island
28-02-2022 04:00,3385,All Island
28-02-2022 04:15,3369,All Island
28-02-2022 04:30,3282,All Island
28-02-2022 04:45,3227,All Island
28-02-2022 05:00,3254,All Island
28-02-2022 05:15,3471,All Island
28-02-2022 05:30,3586,All Island
28-02-2022 05:45,3611,All Island
28-02-2022 06:00,3646,All Island
28-02-2022 06:15,3763,All Island
28-02-2022 06:30,3851,All Island
28-02-2022 06:45,3973,All Island
28-02-2022 07:00,4178,All Island
28-02-2022 07:15,4425,All Island
28-02-2022 07:30,4621,All Island
28-02-2022 07:45,4814,All Island
28-02-2022 08:00,4853,All Island
28-02-2022 08:15,4786,All Island
28-02-2022 08:30,4765,All Island
28-02-2022 08:45,4769,All Island
28-02-2022 09:00,4695,All Island
28-02-2022 09:15,4641,All Island
28-02-2022 09:30,4575,All Island
28-02-2022 09:45,4534,All Island
28-02-2022 10:00,4547,All Island
28-02-2022 10:15,4523,All Island
28-02-2022 10:30,4545,All Island
28-02-2022 10:45,4572,All Island
28-02-2022 11:00,4598,All Island
28-02-2022 11:15,4604,All Island
28-02-2022 11:30,4669,All Island
28-02-2022 11:45,4742,All Island
28-02-2022 12:00,4766,All Island
28-02-2022 12:15,4823,All Island
28-02-2022 12:30,4844,All Island
28-02-2022 12:45,4891,All Island
28-02-2022 13:00,4877,All Island
28-02-2022 13:15,4853,All Island
28-02-2022 13:30,4752,All Island
28-02-2022 13:45,4749,All Island
28-02-2022 14:00,4788,All Island
28-02-2022 14:15,4895,All Island
28-02-2022 14:30,4790,All Island
28-02-2022 14:45,4685,All Island
28-02-2022 15:00,4757,All Island
28-02-2022 15:15,4897,All Island
28-02-2022 15:30,5043,All Island
28-02-2022 15:45,4972,All Island
28-02-2022 16:00,4857,All Island
28-02-2022 16:15,4797,All Island
28-02-2022 16:30,4918,All Island
28-02-2022 16:45,5072,All Island
28-02-2022 17:00,5022,All Island
28-02-2022 17:15,5050,All Island
28-02-2022 17:30,5181,All Island
28-02-2022 17:45,5371,All Island
28-02-2022 18:00,5349,All Island
28-02-2022 18:15,5297,All Island
28-02-2022 18:30,5368,All Island
28-02-2022 18:45,5299,All Island
28-02-2022 19:00,5274,All Island
28-02-2022 19:15,5272,All Island
28-02-2022 19:30,5146,All Island
28-02-2022 19:45,4990,All Island
28-02-2022 20:00,4888,All Island
28-02-2022 20:15,4795,All Island
28-02-2022 20:30,4636,All Island
28-02-2022 20:45,4536,All Island
28-02-2022 21:00,4525,All Island
28-02-2022 21:15,4525,All Island
28-02-2022 21:30,4304,All Island
28-02-2022 21:45,4124,All Island
28-02-2022 22:00,4140,All Island
28-02-2022 22:15,4144,All Island
28-02-2022 22:30,3959,All Island
28-02-2022 22:45,3776,All Island
28-02-2022 23:00,3685,All Island
28-02-2022 23:15,3730,All Island
28-02-2022 23:30,3718,All Island
28-02-2022 23:45,3785,All Island
01-03-2022 00:00,3768,All Island
01-03-2022 00:15,3805,All Island
01-03-2022 00:30,3819,All Island
01-03-2022 00:45,3825,All Island
01-03-2022 01:00,3697,All Island
01-03-2022 01:15,3611,All Island
01-03-2022 01:30,3558,All Island
01-03-2022 01:45,3538,All Island
01-03-2022 02:00,3546,All Island
01-03-2022 02:15,3581,All Island
01-03-2022 02:30,3546,All Island
01-03-2022 02:45,3513,All Island
01-03-2022 03:00,3564,All Island
01-03-2022 03:15,3631,All Island
01-03-2022 03:30,3671,All Island
01-03-2022 03:45,3586,All Island
01-03-2022 04:00,3586,All Island
01-03-2022 04:15,3575,All Island
01-03-2022 04:30,3561,All Island
01-03-2022 04:45,3572,All Island
01-03-2022 05:00,3594,All Island
01-03-2022 05:15,3634,All Island
01-03-2022 05:30,3760,All Island
01-03-2022 05:45,3905,All Island
01-03-2022 06:00,3955,All Island
01-03-2022 06:15,4039,All Island
01-03-2022 06:30,3952,All Island
01-03-2022 06:45,4097,All Island
01-03-2022 07:00,4464,All Island
01-03-2022 07:15,4901,All Island
01-03-2022 07:30,5055,All Island
01-03-2022 07:45,5182,All Island
01-03-2022 08:00,5200,All Island
01-03-2022 08:15,5326,All Island
01-03-2022 08:30,5398,All Island
01-03-2022 08:45,5496,All Island
01-03-2022 09:00,5468,All Island
01-03-2022 09:15,5401,All Island
01-03-2022 09:30,5390,All Island
01-03-2022 09:45,5349,All Island
01-03-2022 10:00,5285,All Island
01-03-2022 10:15,5235,All Island
01-03-2022 10:30,5210,All Island
01-03-2022 10:45,5191,All Island
01-03-2022 11:00,5157,All Island
01-03-2022 11:15,5137,All Island
01-03-2022 11:30,5107,All Island
01-03-2022 11:45,5084,All Island
01-03-2022 12:00,5150,All Island
01-03-2022 12:15,5221,All Island
01-03-2022 12:30,5250,All Island
01-03-2022 12:45,5199,All Island
01-03-2022 13:00,5237,All Island
01-03-2022 13:15,5203,All Island
01-03-2022 13:30,5167,All Island
01-03-2022 13:45,5226,All Island
01-03-2022 14:00,5286,All Island
01-03-2022 14:15,5315,All Island
01-03-2022 14:30,5279,All Island
01-03-2022 14:45,5266,All Island
01-03-2022 15:00,5305,All Island
01-03-2022 15:15,5400,All Island
01-03-2022 15:30,5482,All Island
01-03-2022 15:45,5565,All Island
01-03-2022 16:00,5527,All Island
01-03-2022 16:15,5526,All Island
01-03-2022 16:30,5601,All Island
01-03-2022 16:45,5633,All Island
01-03-2022 17:00,5611,All Island
01-03-2022 17:15,5575,All Island
01-03-2022 17:30,5480,All Island
01-03-2022 17:45,5525,All Island
01-03-2022 18:00,5556,All Island
01-03-2022 18:15,5627,All Island
01-03-2022 18:30,5794,All Island
